latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
62.66036,167.99464,329.6,0.41,0.37,2019-06-27,00:42,N,nominal,1.0NRT,282.4,5.7,D
62.65891,167.98715,356.3,0.41,0.37,2019-06-27,00:42,N,nominal,1.0NRT,291,5.7,D
62.69188,168.08061,335.6,0.41,0.37,2019-06-27,00:42,N,nominal,1.0NRT,280.8,4.2,D
62.689,168.06561,346.5,0.41,0.37,2019-06-27,00:42,N,nominal,1.0NRT,287.4,7.9,D
69.42838,139.40001,353.5,0.53,0.5,2019-06-27,00:48,N,nominal,1.0NRT,304,20.1,D
68.2015,136.56436,336.9,0.34,0.56,2019-06-27,00:48,N,nominal,1.0NRT,299.9,3.8,D
68.19734,136.53741,367,0.34,0.56,2019-06-27,00:48,N,high,1.0NRT,299,5.4,D
67.92017,135.95537,367,0.36,0.58,2019-06-27,00:48,N,high,1.0NRT,301.7,7.6,D
68.2001,136.54329,338.4,0.34,0.56,2019-06-27,00:48,N,nominal,1.0NRT,298.8,7.8,D
67.92285,135.96092,337.9,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,296.7,7.6,D
69.05652,138.44759,341.1,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,300.5,12.3,D
69.05255,138.4382,351.4,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,299.7,26.4,D
69.12395,138.58971,343,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.9,8.1,D
69.0557,138.4278,341.5,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,299.7,26.4,D
69.05179,138.41856,349.2,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,306.1,26.4,D
69.42877,139.40799,367,0.53,0.5,2019-06-27,00:48,N,high,1.0NRT,305.7,19.1,D
69.4323,139.41661,340.6,0.53,0.5,2019-06-27,00:48,N,nominal,1.0NRT,300.6,13.6,D
69.42509,139.39903,341.4,0.53,0.5,2019-06-27,00:48,N,nominal,1.0NRT,303.3,19.1,D
69.42086,139.38873,345.6,0.53,0.5,2019-06-27,00:48,N,nominal,1.0NRT,298.3,8.5,D
68.98292,138.35159,335,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,296.7,5.4,D
69.43224,139.39882,335.4,0.53,0.5,2019-06-27,00:48,N,nominal,1.0NRT,297.8,19.1,D
67.5385,135.25548,328.6,0.39,0.59,2019-06-27,00:48,N,nominal,1.0NRT,293.9,6,D
69.054,138.44521,350.2,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,300.2,9.8,D
68.20259,136.56352,338.4,0.34,0.56,2019-06-27,00:48,N,nominal,1.0NRT,299,4.2,D
69.0532,138.42557,367,0.58,0.52,2019-06-27,00:48,N,high,1.0NRT,301.9,26.4,D
68.19836,136.53668,367,0.34,0.56,2019-06-27,00:48,N,high,1.0NRT,303.6,12.8,D
69.12182,138.58586,347.3,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,299.4,8.1,D
69.05713,138.43472,329.2,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.9,9.8,D
69.04926,138.41646,332.2,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,303.4,26.4,D
67.91956,135.96031,354.2,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,297.7,4.1,D
67.91685,135.95479,325.3,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,294.3,4.1,D
69.05238,138.40594,367,0.58,0.52,2019-06-27,00:48,N,high,1.0NRT,301.4,15.5,D
69.12899,138.58495,350,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,301,15.4,D
69.12495,138.5755,348.3,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,301.6,15.4,D
67.93102,135.96558,333.3,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,295.8,3.8,D
67.92831,135.96002,326.2,0.36,0.58,2019-06-27,00:48,N,low,1.0NRT,296.8,4.7,D
67.92561,135.95453,329.5,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,296.7,4.7,D
67.9229,135.94902,355.8,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,298.7,6.8,D
67.92019,135.9435,343.7,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,293.7,6.8,D
69.13616,138.58406,367,0.57,0.52,2019-06-27,00:48,N,high,1.0NRT,303.8,25.7,D
69.13213,138.57458,351,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,299.3,15.4,D
69.05551,138.39548,327.1,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.9,15.5,D
69.05155,138.38626,339.8,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,300.1,10.9,D
67.93703,135.95975,325.1,0.36,0.58,2019-06-27,00:48,N,nominal,1.0NRT,295.1,3.8,D
69.13929,138.57367,351,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,300.9,13.2,D
69.05481,138.37608,344.9,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,301.6,10.8,D
69.05791,138.36555,351.3,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,300.5,10.8,D
69.05385,138.35609,339.6,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.8,10.8,D
67.65993,135.36676,342.5,0.38,0.59,2019-06-27,00:48,N,nominal,1.0NRT,293.3,8.4,D
67.65714,135.36124,349.4,0.38,0.59,2019-06-27,00:48,N,nominal,1.0NRT,296.1,6.4,D
69.05697,138.34558,350.7,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,300,13.9,D
67.65776,135.34424,325.4,0.38,0.59,2019-06-27,00:48,N,nominal,1.0NRT,294.1,4,D
69.05582,138.32513,337.5,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297.9,7.6,D
67.64158,135.29408,332.5,0.39,0.59,2019-06-27,00:48,N,nominal,1.0NRT,294.1,3.6,D
69.1638,138.56041,326.6,0.57,0.52,2019-06-27,00:48,N,low,1.0NRT,297.4,16.9,D
69.05878,138.31429,328.1,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.9,5.3,D
69.16693,138.55005,356,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,306.4,16.9,D
69.05764,138.29381,332.3,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.6,5.3,D
69.17007,138.5397,351.1,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,304.8,22.1,D
69.16605,138.53023,331.3,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,299.8,22.1,D
69.06085,138.28351,337.2,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.8,5.4,D
69.17318,138.52927,367,0.57,0.52,2019-06-27,00:48,N,high,1.0NRT,299.5,22.1,D
69.06392,138.27287,332.6,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.7,5.4,D
69.06262,138.25204,348.8,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,301.4,20.4,D
69.06057,138.21162,340.5,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297.5,8.1,D
69.06372,138.20114,345.3,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297.9,8.1,D
69.06686,138.19066,334.9,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,296.1,5.7,D
69.07412,138.18977,344.6,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297.8,18.2,D
69.06998,138.18008,341.7,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,295.4,5.7,D
69.07725,138.17926,348.2,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,295.8,6.5,D
69.07311,138.16959,343.9,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,296,6.8,D
69.18607,138.41742,331.5,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,294.6,2.7,D
69.08453,138.17844,331.6,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,295.3,6.5,D
69.08041,138.16878,332.6,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,294.6,6.5,D
69.07626,138.15912,327.9,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,295.8,6.8,D
69.18933,138.40735,367,0.57,0.52,2019-06-27,00:48,N,high,1.0NRT,301,10.7,D
69.07939,138.14857,367,0.58,0.52,2019-06-27,00:48,N,high,1.0NRT,301.1,27.4,D
69.18534,138.39789,328,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,299.8,7.3,D
69.19649,138.40651,339.4,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297.9,10.7,D
69.1926,138.39728,330.5,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297.2,10.7,D
69.19587,138.38721,367,0.57,0.52,2019-06-27,00:48,N,high,1.0NRT,305.6,17.4,D
69.19971,138.39632,339.8,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.1,17.4,D
69.09383,138.14665,344.1,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,295.7,8.7,D
69.20296,138.3862,347.3,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297,17.4,D
69.09698,138.13615,345.3,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,294.5,8.7,D
69.07082,138.17148,342.5,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,296,8.5,D
69.18774,138.40681,367,0.57,0.52,2019-06-27,00:48,N,high,1.0NRT,302.4,12.4,D
69.07713,138.15053,367,0.58,0.52,2019-06-27,00:48,N,high,1.0NRT,303.9,26.8,D
69.1917,138.41603,325.9,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,296.4,12.4,D
69.08546,138.16971,355.6,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,297.7,12.4,D
69.08129,138.16011,341.3,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,295.9,12.4,D
69.19497,138.40599,340.2,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,298.8,12.4,D
69.08858,138.15916,345.3,0.58,0.52,2019-06-27,00:48,N,nominal,1.0NRT,294.3,12.4,D
69.19822,138.39586,341.4,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,301.2,12.9,D
69.19428,138.38669,347.2,0.57,0.52,2019-06-27,00:48,N,nominal,1.0NRT,302.5,12.9,D
