latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
56.63211,161.31081,349.7,0.33,0.55,2019-07-24,00:36,N,nominal,1.0NRT,291.6,10.7,D
56.6295,161.30255,367,0.33,0.55,2019-07-24,00:36,N,low,1.0NRT,291.8,12.9,D
56.63806,161.31075,325.6,0.33,0.55,2019-07-24,00:36,N,nominal,1.0NRT,281.4,3.5,D
68.3414,124.4836,347.4,0.51,0.66,2019-07-24,00:42,N,nominal,1.0NRT,293,9.7,D
68.33711,124.47819,344.7,0.51,0.66,2019-07-24,00:42,N,nominal,1.0NRT,292.5,9.7,D
68.34983,124.49431,367,0.51,0.66,2019-07-24,00:42,N,low,1.0NRT,300.7,16.1,D
68.34562,124.48897,367,0.51,0.66,2019-07-24,00:42,N,low,1.0NRT,295.6,16.1,D
68.35246,124.47905,340.6,0.51,0.66,2019-07-24,00:42,N,nominal,1.0NRT,289.4,16.1,D
68.35665,124.48438,367,0.51,0.66,2019-07-24,00:42,N,low,1.0NRT,291.4,31.4,D
68.43618,124.56716,333,0.5,0.66,2019-07-24,00:42,N,nominal,1.0NRT,294.8,13.9,D
68.38928,124.50732,328.2,0.5,0.66,2019-07-24,00:42,N,nominal,1.0NRT,290.4,4.2,D
68.3849,124.50171,333.9,0.5,0.66,2019-07-24,00:42,N,nominal,1.0NRT,289.6,4.2,D
68.25523,124.20737,330.4,0.52,0.67,2019-07-24,00:42,N,nominal,1.0NRT,292.8,20.6,D
68.27264,124.22931,345.8,0.52,0.66,2019-07-24,00:42,N,nominal,1.0NRT,290.3,33.6,D
68.23461,124.20007,367,0.52,0.67,2019-07-24,00:42,N,low,1.0NRT,300.9,32.9,D
68.2657,124.23917,367,0.52,0.66,2019-07-24,00:42,N,low,1.0NRT,299.6,57.2,D
68.27462,124.25043,367,0.51,0.66,2019-07-24,00:42,N,low,1.0NRT,289.6,33.6,D
68.23011,124.1944,338,0.52,0.67,2019-07-24,00:42,N,nominal,1.0NRT,292.5,14.5,D
68.23921,124.20584,346.3,0.52,0.67,2019-07-24,00:42,N,nominal,1.0NRT,295.4,32.9,D
68.27021,124.24487,356.1,0.52,0.66,2019-07-24,00:42,N,nominal,1.0NRT,290.5,33.6,D
68.26303,124.25446,367,0.52,0.66,2019-07-24,00:42,N,low,1.0NRT,295.3,29.1,D
